STORM-YVik1-Vindhast-25km delayed_2;STORM-YVik1-Vindhast-25km delayed_1;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km delayed_2;STORM-YVik1-Vindretn-25km delayed_1;STORM-YVik1-Vindretn-25km;/arome_windvel_6491_1087 delayed_2;/arome_windvel_6491_1087 delayed_1;/arome_windvel_6491_1087;/arome_airtemp_6491_1087 delayed_2;/arome_airtemp_6491_1087 delayed_1;/arome_airtemp_6491_1087;/arome_windvel_6481_1056 delayed_2;/arome_windvel_6481_1056 delayed_1;/arome_windvel_6481_1056;DNMI_75410...........T0015A3-0120;/arome_windvel_6482_1114 delayed_2;/arome_windvel_6482_1114 delayed_1;/arome_windvel_6482_1114;DNMI_75220...........T0015A3-0120;/arome_windvel_6520_1098 delayed_2;/arome_windvel_6520_1098 delayed_1;/arome_windvel_6520_1098;DNMI_75550...........T0015A3-0120;antall_fungerende;YVIK-YtreVikna1-Sum-produksjon (2 hours before);YVIK-YtreVikna1-Sum-produksjon
6.9;7.2;7.6;133.0;133.0;133;4.628598412;4.959778776;5.46002534;10.96133;10.78945;11.0143;10.78865299;11.37919632;11.64968957;6.01;3.362358198;3.8159931119999997;4.047772253;2.6;10.03982147;10.64621439;11.32441147;6.01;17;14.6878161;29.58398218
7.2;7.6;8.1;133.0;133.0;133;4.959778776;5.46002534;6.183821375;10.78945;11.0143;12.1415;11.37919632;11.64968957;11.36777892;6.43;3.8159931119999997;4.047772253;4.758546861;4.9;10.64621439;11.32441147;11.15304553;6.43;17;19.7493324;24.63846631
7.6;8.1;8.0;133.0;133.0;134;5.46002534;6.183821375;7.00177209;11.0143;12.1415;13.305320000000002;11.64968957;11.36777892;11.95268142;7.35;4.047772253;4.758546861;5.892739006;8.2;11.32441147;11.15304553;11.04146014;7.35;16;29.58398218;27.07631543
8.1;8.0;7.9;133.0;134.0;134;6.183821375;7.00177209;7.207194326000001;12.1415;13.305320000000002;14.169820000000001;11.36777892;11.95268142;11.86641925;7.11;4.758546861;5.892739006;6.090954179;5.1;11.15304553;11.04146014;10.90570715;7.11;16;24.63846631;27.10426563
8.0;7.9;7.8;134.0;134.0;135;7.00177209;7.207194326000001;6.735410558;13.305320000000002;14.169820000000001;15.07046;11.95268142;11.86641925;11.14894636;7.74;5.892739006;6.090954179;5.315142446;4.7;11.04146014;10.90570715;10.656336099999999;7.74;16;27.07631543;24.88944873
7.9;7.8;8.0;134.0;135.0;136;7.207194326000001;6.735410558;6.428694619;14.169820000000001;15.07046;16.24502;11.86641925;11.14894636;9.090027402;8.26;6.090954179;5.315142446;5.6063213339999995;5.4;10.90570715;10.656336099999999;9.760441167;8.26;16;27.10426563;26.82276599
7.8;8.0;8.1;135.0;136.0;137;6.735410558;6.428694619;7.066122205;15.07046;16.24502;17.1664;11.14894636;9.090027402;9.329948013;8.72;5.315142446;5.6063213339999995;6.57402791;6.9;10.656336099999999;9.760441167;8.768619794;8.72;16;24.88944873;35.02943164
8.0;8.1;8.3;136.0;137.0;138;6.428694619;7.066122205;7.808576119;16.24502;17.1664;17.51064;9.090027402;9.329948013;9.541485206;8.22;5.6063213339999995;6.57402791;7.176716615;6.2;9.760441167;8.768619794;9.508898022;8.22;16;26.82276599;31.41671558
8.1;8.3;8.6;137.0;138.0;138;7.066122205;7.808576119;7.92073693;17.1664;17.51064;17.43936;9.329948013;9.541485206;9.467369259;7.93;6.57402791;7.176716615;7.1504399229999995;7.1;8.768619794;9.508898022;9.610622402;7.93;17;35.02943164;30.94871582
8.3;8.6;8.8;138.0;138.0;139;7.808576119;7.92073693;7.694851922000001;17.51064;17.43936;17.35024;9.541485206;9.467369259;9.601771187;8.29;7.176716615;7.1504399229999995;6.744919212;6.7;9.508898022;9.610622402;9.715947637000001;8.29;17;31.41671558;36.72748169
8.6;8.8;9.1;138.0;139.0;139;7.92073693;7.694851922000001;7.651869378;17.43936;17.35024;17.4401;9.467369259;9.601771187;9.451013771;9.06;7.1504399229999995;6.744919212;7.457920904;6.1;9.610622402;9.715947637000001;8.971664202000001;9.06;17;30.94871582;36.00846484
8.8;9.1;9.0;139.0;139.0;139;7.694851922000001;7.651869378;7.911407549;17.35024;17.4401;16.795560000000002;9.601771187;9.451013771;10.52911563;7.93;6.744919212;7.457920904;8.260129503;6.0;9.715947637000001;8.971664202000001;9.933160552;7.93;17;36.72748169;32.98778149
9.1;9.0;8.9;139.0;139.0;138;7.651869378;7.911407549;8.024487421;17.4401;16.795560000000002;15.91934;9.451013771;10.52911563;11.44459326;8.71;7.457920904;8.260129503;7.833727695;5.4;8.971664202000001;9.933160552;10.42831443;8.71;17;36.00846484;29.96979932
9.0;8.9;7.9;139.0;138.0;136;7.911407549;8.024487421;6.996386299;16.795560000000002;15.91934;15.46597;10.52911563;11.44459326;10.156348;7.74;8.260129503;7.833727695;5.980286266;5.1;9.933160552;10.42831443;9.780527271;7.74;17;32.98778149;32.00181543
8.9;7.9;8.5;138.0;136.0;137;8.024487421;6.996386299;6.9950800179999995;15.91934;15.46597;15.0314;11.44459326;10.156348;9.895446881;8.38;7.833727695;5.980286266;5.3261356630000005;5.6;10.42831443;9.780527271;9.792369102;8.38;17;29.96979932;33.65224902
7.9;8.5;9.1;136.0;137.0;138;6.996386299;6.9950800179999995;6.665878209;15.46597;15.0314;14.6625;10.156348;9.895446881;10.68540139;8.13;5.980286266;5.3261356630000005;6.18740239;6.0;9.780527271;9.792369102;10.36758993;8.13;17;32.00181543;37.42486426
8.5;9.1;9.7;137.0;138.0;139;6.9950800179999995;6.665878209;7.2993711889999995;15.0314;14.6625;13.894429999999998;9.895446881;10.68540139;10.82692108;9.88;5.3261356630000005;6.18740239;6.114943082000001;6.9;9.792369102;10.36758993;12.47635143;9.88;17;33.65224902;37.79379834
9.1;9.7;9.2;138.0;139.0;137;6.665878209;7.2993711889999995;6.586320421;14.6625;13.894429999999998;13.3024;10.68540139;10.82692108;11.61155543;10.25;6.18740239;6.114943082000001;6.466300029;6.4;10.36758993;12.47635143;11.14782944;10.25;17;37.42486426;36.3485144
9.7;9.2;8.6;139.0;137.0;134;7.2993711889999995;6.586320421;7.46398232;13.894429999999998;13.3024;13.722560000000001;10.82692108;11.61155543;11.64826278;10.23;6.114943082000001;6.466300029;6.849930372;9.7;12.47635143;11.14782944;12.04574039;10.23;17;37.79379834;35.87614819
9.2;8.6;8.1;137.0;134.0;132;6.586320421;7.46398232;7.748896672000001;13.3024;13.722560000000001;13.711820000000001;11.61155543;11.64826278;11.63706333;9.14;6.466300029;6.849930372;6.971453955;5.7;11.14782944;12.04574039;11.90347117;9.14;17;36.3485144;33.86804858
8.6;8.1;8.5;134.0;132.0;135;7.46398232;7.748896672000001;8.602247067;13.722560000000001;13.711820000000001;13.288229999999999;11.64826278;11.63706333;13.69669874;8.77;6.849930372;6.971453955;6.141766634;6.2;12.04574039;11.90347117;13.72633941;8.77;17;35.87614819;33.04873169
8.1;8.5;9.0;132.0;135.0;137;7.748896672000001;8.602247067;8.347855065;13.711820000000001;13.288229999999999;12.13198;11.63706333;13.69669874;13.27469266;8.79;6.971453955;6.141766634;4.607155652;7.6;11.90347117;13.72633941;13.48755857;8.79;17;33.86804858;34.83013159
8.5;9.0;9.4;135.0;137.0;140;8.602247067;8.347855065;7.61773706;13.288229999999999;12.13198;10.7897;13.69669874;13.27469266;13.52498233;9.03;6.141766634;4.607155652;4.4745437919999995;8.2;13.72633941;13.48755857;13.00453938;9.03;17;33.04873169;36.93339868
9.0;9.4;9.5;137.0;140.0;139;8.347855065;7.61773706;7.476089374;12.13198;10.7897;10.48354;13.27469266;13.52498233;13.84820184;9.66;4.607155652;4.4745437919999995;5.591546892999999;8.8;13.48755857;13.00453938;12.63762469;9.66;17;34.83013159;38.05586475
9.4;9.5;9.7;140.0;139.0;139;7.61773706;7.476089374;7.676949996;10.7897;10.48354;10.9694;13.52498233;13.84820184;13.46278506;8.54;4.4745437919999995;5.591546892999999;5.900969494;7.9;13.00453938;12.63762469;12.86687446;8.54;17;36.93339868;38.08253174
9.5;9.7;9.5;139.0;139.0;137;7.476089374;7.676949996;7.932327657999999;10.48354;10.9694;12.45278;13.84820184;13.46278506;12.34540654;9.89;5.591546892999999;5.900969494;4.472415733;8.3;12.63762469;12.86687446;11.83164584;9.89;17;38.05586475;37.93704834
9.7;9.5;10.0;139.0;137.0;136;7.676949996;7.932327657999999;8.145023405;10.9694;12.45278;13.12856;13.46278506;12.34540654;12.306852000000001;9.33;5.900969494;4.472415733;4.488746733;8.9;12.86687446;11.83164584;11.81541175;9.33;16;38.08253174;36.99741431
9.5;10.0;10.4;137.0;136.0;135;7.932327657999999;8.145023405;9.107691164;12.45278;13.12856;14.0187;12.34540654;12.306852000000001;12.77106929;9.25;4.472415733;4.488746733;6.156956666;7.3;11.83164584;11.81541175;12.41348375;9.25;16;37.93704834;36.99181445
10.0;10.4;10.9;136.0;135.0;134;8.145023405;9.107691164;9.053738744;13.12856;14.0187;14.35415;12.306852000000001;12.77106929;12.37712497;9.48;4.488746733;6.156956666;6.4118445379999995;6.2;11.81541175;12.41348375;13.188838699999998;9.48;16;36.99741431;36.80668188
10.4;10.9;10.9;135.0;134.0;136;9.107691164;9.053738744;9.124533501;14.0187;14.35415;14.5087;12.77106929;12.37712497;13.47516928;10.44;6.156956666;6.4118445379999995;6.58251871;8.4;12.41348375;13.188838699999998;13.60404645;10.44;16;36.99181445;37.43473193
10.9;10.9;11.0;134.0;136.0;138;9.053738744;9.124533501;9.248716053999999;14.35415;14.5087;15.0182;12.37712497;13.47516928;13.19269932;9.46;6.4118445379999995;6.58251871;7.566528748;9.4;13.188838699999998;13.60404645;13.48465256;9.46;16;36.80668188;37.34639819
10.9;11.0;11.0;136.0;138.0;140;9.124533501;9.248716053999999;9.220955231;14.5087;15.0182;16.068260000000002;13.47516928;13.19269932;11.24042028;9.31;6.58251871;7.566528748;8.467223814;8.5;13.60404645;13.48465256;13.08371664;9.31;16;37.43473193;37.79938086
11.0;11.0;10.7;138.0;140.0;139;9.248716053999999;9.220955231;8.889279349;15.0182;16.068260000000002;16.2223;13.19269932;11.24042028;11.07751104;8.4;7.566528748;8.467223814;7.890726282;8.4;13.48465256;13.08371664;11.63701889;8.4;17;37.34639819;37.49386475
11.0;10.7;10.4;140.0;139.0;138;9.220955231;8.889279349;8.847294983;16.068260000000002;16.2223;16.339000000000002;11.24042028;11.07751104;10.96169231;8.11;8.467223814;7.890726282;8.394276112;7.2;13.08371664;11.63701889;11.45233303;8.11;17;37.79938086;36.90024805
10.7;10.4;10.1;139.0;138.0;137;8.889279349;8.847294983;8.805371874;16.2223;16.339000000000002;16.5397;11.07751104;10.96169231;10.38546527;7.95;7.890726282;8.394276112;8.046276036;7.0;11.63701889;11.45233303;11.07222963;7.95;17;37.49386475;36.806197999999995
10.4;10.1;10.1;138.0;137.0;138;8.847294983;8.805371874;8.460965867999999;16.339000000000002;16.5397;16.2123;10.96169231;10.38546527;10.47364656;6.89;8.394276112;8.046276036;7.514600634;6.4;11.45233303;11.07222963;11.13396205;6.89;17;36.90024805;36.478064700000004
10.1;10.1;10.2;137.0;138.0;139;8.805371874;8.460965867999999;8.162819972000001;16.5397;16.2123;15.75796;10.38546527;10.47364656;10.4736807;8.1;8.046276036;7.514600634;7.378132674;8.0;11.07222963;11.13396205;11.18613435;8.1;17;36.806197999999995;37.46916553
10.1;10.2;9.7;138.0;139.0;141;8.460965867999999;8.162819972000001;8.24258746;16.2123;15.75796;15.34365;10.47364656;10.4736807;10.87041523;8.83;7.514600634;7.378132674;7.097738041;7.7;11.13396205;11.18613435;10.86603787;8.83;17;36.478064700000004;37.49361426
10.2;9.7;10.0;139.0;141.0;140;8.162819972000001;8.24258746;8.002950814;15.75796;15.34365;14.913720000000001;10.4736807;10.87041523;10.8244436;9.28;7.378132674;7.097738041;6.694402788;7.1;11.18613435;10.86603787;10.5428605;9.28;17;37.46916553;37.10074779999999
9.7;10.0;10.4;141.0;140.0;138;8.24258746;8.002950814;7.668669445;15.34365;14.913720000000001;14.7172;10.87041523;10.8244436;11.24610519;9.19;7.097738041;6.694402788;5.848172663;7.9;10.86603787;10.5428605;11.13717867;9.19;17;37.49361426;36.21718115
10.0;10.4;10.7;140.0;138.0;137;8.002950814;7.668669445;7.319782347;14.913720000000001;14.7172;14.671779999999998;10.8244436;11.24610519;11.51908575;10.34;6.694402788;5.848172663;6.73126523;7.5;10.5428605;11.13717867;11.29532616;10.34;17;37.10074779999999;36.32453125
10.4;10.7;10.7;138.0;137.0;136;7.668669445;7.319782347;7.842849596000001;14.7172;14.671779999999998;14.2692;11.24610519;11.51908575;12.10562324;10.41;5.848172663;6.73126523;7.295003253;8.7;11.13717867;11.29532616;12.074801800000001;10.41;17;36.21718115;37.29896436
10.7;10.7;10.7;137.0;136.0;134;7.319782347;7.842849596000001;8.316029048999999;14.671779999999998;14.2692;13.93643;11.51908575;12.10562324;12.605084800000002;9.92;6.73126523;7.295003253;7.398901242000001;9.4;11.29532616;12.074801800000001;12.24960928;9.92;17;36.32453125;36.97764868
10.7;10.7;10.7;136.0;134.0;133;7.842849596000001;8.316029048999999;8.102178797999999;14.2692;13.93643;13.31582;12.10562324;12.605084800000002;12.28482541;9.14;7.295003253;7.398901242000001;7.600959605;9.1;12.074801800000001;12.24960928;12.95164328;9.14;17;37.29896436;35.64203125
10.7;10.7;10.6;134.0;133.0;134;8.316029048999999;8.102178797999999;7.699538068;13.93643;13.31582;12.9645;12.605084800000002;12.28482541;12.90408868;9.8;7.398901242000001;7.600959605;7.1993815660000005;6.3;12.24960928;12.95164328;12.93886837;9.8;17;36.97764868;37.19376563
10.7;10.6;10.5;133.0;134.0;135;8.102178797999999;7.699538068;7.964790001;13.31582;12.9645;13.22988;12.28482541;12.90408868;13.09659232;9.73;7.600959605;7.1993815660000005;7.709259155;8.5;12.95164328;12.93886837;12.59856223;9.73;17;35.64203125;37.33543115
10.6;10.5;10.4;134.0;135.0;136;7.699538068;7.964790001;8.303818023;12.9645;13.22988;13.152729999999998;12.90408868;13.09659232;12.76476325;9.72;7.1993815660000005;7.709259155;7.698066696000001;8.7;12.93886837;12.59856223;12.65344111;9.72;17;37.19376563;37.74079834
10.5;10.4;10.1;135.0;136.0;137;7.964790001;8.303818023;8.413414269;13.22988;13.152729999999998;13.0856;13.09659232;12.76476325;12.61320731;10.04;7.709259155;7.698066696000001;7.762351363;8.2;12.59856223;12.65344111;12.88863837;10.04;17;37.33543115;37.38929907
10.4;10.1;9.9;136.0;137.0;137;8.303818023;8.413414269;8.548917632;13.152729999999998;13.0856;13.149070000000002;12.76476325;12.61320731;12.9392331;9.65;7.698066696000001;7.762351363;7.720700579;7.3;12.65344111;12.88863837;12.94986487;9.65;17;37.74079834;37.20954688
10.1;9.9;10.1;137.0;137.0;138;8.413414269;8.548917632;11.00451931;13.0856;13.149070000000002;14.0651;12.61320731;12.9392331;10.89760558;9.85;7.762351363;7.720700579;11.18343168;8.5;12.88863837;12.94986487;9.713344599;9.85;17;37.38929907;36.95666455
9.9;10.1;9.7;137.0;138.0;139;8.548917632;11.00451931;10.5853132;13.149070000000002;14.0651;13.99453;12.9392331;10.89760558;10.322583300000002;9.0;7.720700579;11.18343168;10.83620935;7.9;12.94986487;9.713344599;9.919422974;9.0;16;37.20954688;36.3202981
10.1;9.7;9.4;138.0;139.0;140;11.00451931;10.5853132;10.49420911;14.0651;13.99453;14.10244;10.89760558;10.322583300000002;9.858253117;8.81;11.18343168;10.83620935;11.10103182;8.3;9.713344599;9.919422974;9.8332087;8.81;16;36.95666455;37.19818164
9.7;9.4;9.0;139.0;140.0;141;10.5853132;10.49420911;10.36797027;13.99453;14.10244;14.204;10.322583300000002;9.858253117;8.728640129;8.35;10.83620935;11.10103182;10.92102636;9.7;9.919422974;9.8332087;9.284856476;8.35;16;36.3202981;37.32043018
9.4;9.0;9.1;140.0;141.0;143;10.49420911;10.36797027;10.11045608;14.10244;14.204;14.204;9.858253117;8.728640129;7.033750075;8.01;11.10103182;10.92102636;10.61209075;9.4;9.8332087;9.284856476;9.903555609;8.01;16;37.19818164;36.22381519
9.0;9.1;9.3;141.0;143.0;146;10.36797027;10.11045608;7.658240175;14.204;14.204;14.08315;8.728640129;7.033750075;6.357672291;7.91;10.92102636;10.61209075;8.576244283;8.8;9.284856476;9.903555609;9.021467687000001;7.91;16;37.32043018;35.35441504
9.1;9.3;9.4;143.0;146.0;148;10.11045608;7.658240175;5.566138144;14.204;14.08315;13.8998;7.033750075;6.357672291;5.772787117999999;7.11;10.61209075;8.576244283;8.547728613;6.7;9.903555609;9.021467687000001;6.628875712999999;7.11;16;36.22381519;35.66434741
9.3;9.4;8.7;146.0;148.0;149;7.658240175;5.566138144;5.514089994;14.08315;13.8998;13.7975;6.357672291;5.772787117999999;6.41307457;6.46;8.576244283;8.547728613;5.11180919;5.9;9.021467687000001;6.628875712999999;5.118522355;6.46;17;35.35441504;30.816
9.4;8.7;8.1;148.0;149.0;149;5.566138144;5.514089994;6.636494953;13.8998;13.7975;13.234520000000002;5.772787117999999;6.41307457;6.784847914;6.44;8.547728613;5.11180919;6.605127695;5.4;6.628875712999999;5.118522355;6.862678807999999;6.44;17;35.66434741;20.16
8.7;8.1;7.4;149.0;149.0;150;5.514089994;6.636494953;5.147913073;13.7975;13.234520000000002;13.0082;6.41307457;6.784847914;5.481834751;5.39;5.11180919;6.605127695;4.9664908169999995;4.5;5.118522355;6.862678807999999;5.703535093999999;5.39;17;30.816;19.40669934
8.1;7.4;7.2;149.0;150.0;150;6.636494953;5.147913073;4.446045464;13.234520000000002;13.0082;12.99185;6.784847914;5.481834751;4.039515515;5.34;6.605127695;4.9664908169999995;3.926013689;4.6;6.862678807999999;5.703535093999999;4.942391922;5.34;17;20.16;13.95949915
7.4;7.2;7.0;150.0;150.0;149;5.147913073;4.446045464;4.727360322;13.0082;12.99185;12.97085;5.481834751;4.039515515;5.24884351;5.15;4.9664908169999995;3.926013689;4.41256209;4.1;5.703535093999999;4.942391922;5.293979548;5.15;17;19.40669934;10.86003284
7.2;7.0;6.4;150.0;149.0;144;4.446045464;4.727360322;5.113287953;12.99185;12.97085;13.00088;4.039515515;5.24884351;5.019141723;3.96;3.926013689;4.41256209;4.580256476000001;3.1;4.942391922;5.293979548;5.207726124;3.96;17;13.95949915;14.573216
7.0;6.4;6.6;149.0;144.0;144;4.727360322;5.113287953;5.304099014;12.97085;13.00088;12.93447;5.24884351;5.019141723;5.633913429;4.78;4.41256209;4.580256476000001;4.307850518;3.9;5.293979548;5.207726124;5.58163498;4.78;17;10.86003284;13.08959949
6.4;6.6;6.7;144.0;144.0;143;5.113287953;5.304099014;5.359671073;13.00088;12.93447;12.86074;5.019141723;5.633913429;5.077132303;4.49;4.580256476000001;4.307850518;3.1156053060000004;5.3;5.207726124;5.58163498;6.113137973;4.49;17;14.573216;11.19086609
6.6;6.7;6.9;144.0;143.0;143;5.304099014;5.359671073;3.94311027;12.93447;12.86074;12.94888;5.633913429;5.077132303;4.292629076;4.44;4.307850518;3.1156053060000004;2.381437346;4.8;5.58163498;6.113137973;4.7344995160000005;4.44;17;13.08959949;13.42099963
6.7;6.9;6.8;143.0;143.0;144;5.359671073;3.94311027;3.234559695;12.86074;12.94888;12.84805;5.077132303;4.292629076;3.246116648;5.07;3.1156053060000004;2.381437346;2.49160035;4.1;6.113137973;4.7344995160000005;3.895534617;5.07;17;11.19086609;18.77903271
6.9;6.8;6.6;143.0;144.0;145;3.94311027;3.234559695;2.443674029;12.94888;12.84805;12.7621;4.292629076;3.246116648;3.4429416789999996;5.3;2.381437346;2.49160035;1.846332316;5.4;4.7344995160000005;3.895534617;3.526777398;5.3;17;13.42099963;17.34056604
6.8;6.6;6.5;144.0;145.0;146;3.234559695;2.443674029;1.167976876;12.84805;12.7621;12.81753;3.246116648;3.4429416789999996;1.80042204;5.71;2.49160035;1.846332316;0.706481927;5.0;3.895534617;3.526777398;1.9614228040000001;5.71;17;18.77903271;14.74491602
6.6;6.5;6.4;145.0;146.0;144;2.443674029;1.167976876;0.8005498259999999;12.7621;12.81753;12.82217;3.4429416789999996;1.80042204;1.834018578;6.0;1.846332316;0.706481927;1.140239974;5.5;3.526777398;1.9614228040000001;1.580684585;6.0;17;17.34056604;17.00784937
6.5;6.4;6.3;146.0;144.0;142;1.167976876;0.8005498259999999;1.12699932;12.81753;12.82217;12.7057;1.80042204;1.834018578;2.609510391;5.4;0.706481927;1.140239974;2.479946305;5.0;1.9614228040000001;1.580684585;0.570389946;5.4;17;14.74491602;23.50284888
6.4;6.3;6.2;144.0;142.0;140;0.8005498259999999;1.12699932;0.946995169;12.82217;12.7057;12.55874;1.834018578;2.609510391;1.3293585909999999;5.48;1.140239974;2.479946305;2.955191705;4.5;1.580684585;0.570389946;0.766290375;5.48;17;17.00784937;19.67269922
6.3;6.2;6.3;142.0;140.0;140;1.12699932;0.946995169;0.431157645;12.7057;12.55874;12.4357;2.609510391;1.3293585909999999;1.138315205;5.04;2.479946305;2.955191705;1.8774588230000002;4.2;0.570389946;0.766290375;0.47931122600000003;5.04;17;23.50284888;14.679832399999999
6.2;6.3;6.4;140.0;140.0;139;0.946995169;0.431157645;0.547622111;12.55874;12.4357;12.42227;1.3293585909999999;1.138315205;1.040165215;4.93;2.955191705;1.8774588230000002;0.74178696;5.2;0.766290375;0.47931122600000003;0.321475044;4.93;17;19.67269922;14.36496619
6.3;6.4;6.7;140.0;139.0;137;0.431157645;0.547622111;0.857257789;12.4357;12.42227;12.6122;1.138315205;1.040165215;0.484480242;5.54;1.8774588230000002;0.74178696;2.049480422;4.5;0.47931122600000003;0.321475044;0.788414973;5.54;17;14.679832399999999;14.09547382
6.4;6.7;6.7;139.0;137.0;137;0.547622111;0.857257789;1.501554557;12.42227;12.6122;12.58804;1.040165215;0.484480242;1.606106782;6.24;0.74178696;2.049480422;2.5967648530000003;4.6;0.321475044;0.788414973;0.556829076;6.24;16;14.36496619;16.17958527
6.7;6.7;6.6;137.0;137.0;138;0.857257789;1.501554557;1.8948968290000001;12.6122;12.58804;12.76602;0.484480242;1.606106782;2.23722699;5.83;2.049480422;2.5967648530000003;2.5276468690000002;5.5;0.788414973;0.556829076;1.5380653659999999;5.83;16;14.09547382;12.24863275
6.7;6.6;6.6;137.0;138.0;138;1.501554557;1.8948968290000001;2.492574984;12.58804;12.76602;12.5463;1.606106782;2.23722699;1.879304429;5.63;2.5967648530000003;2.5276468690000002;1.833569943;5.2;0.556829076;1.5380653659999999;1.475163252;5.63;16;16.17958527;17.60666602
6.6;6.6;6.2;138.0;138.0;140;1.8948968290000001;2.492574984;1.308669155;12.76602;12.5463;12.47793;2.23722699;1.879304429;1.249564339;5.88;2.5276468690000002;1.833569943;2.7903910130000003;5.6;1.5380653659999999;1.475163252;1.7152129090000001;5.88;16;12.24863275;16.89276599
6.6;6.2;5.7;138.0;140.0;142;2.492574984;1.308669155;2.71139323;12.5463;12.47793;12.620999999999999;1.879304429;1.249564339;1.8019844630000001;5.44;1.833569943;2.7903910130000003;4.124644236;5.1;1.475163252;1.7152129090000001;2.2990881869999997;5.44;16;17.60666602;19.55721533
6.2;5.7;5.3;140.0;142.0;144;1.308669155;2.71139323;3.652061157;12.47793;12.620999999999999;12.64053;1.249564339;1.8019844630000001;3.05658888;4.62;2.7903910130000003;4.124644236;4.5898356719999995;5.1;1.7152129090000001;2.2990881869999997;6.02826594;4.62;16;16.89276599;15.95973242
5.7;5.3;5.1;142.0;144.0;137;2.71139323;3.652061157;5.22805783;12.620999999999999;12.64053;12.51553;1.8019844630000001;3.05658888;4.367725248;4.37;4.124644236;4.5898356719999995;6.066331633;5.4;2.2990881869999997;6.02826594;6.181574327000001;4.37;17;19.55721533;14.82758276
5.3;5.1;5.0;144.0;137.0;131;3.652061157;5.22805783;4.546563328;12.64053;12.51553;12.3517;3.05658888;4.367725248;4.2453396869999995;4.33;4.5898356719999995;6.066331633;3.5544199260000005;4.4;6.02826594;6.181574327000001;4.791798143;4.33;17;15.95973242;10.07299963
5.1;5.0;4.8;137.0;131.0;124;5.22805783;4.546563328;1.75422402;12.51553;12.3517;12.34072;4.367725248;4.2453396869999995;2.960848975;4.3;6.066331633;3.5544199260000005;1.769544051;4.1;6.181574327000001;4.791798143;2.4235411559999998;4.3;17;14.82758276;8.588516235
5.0;4.8;5.1;131.0;124.0;124;4.546563328;1.75422402;3.037964643;12.3517;12.34072;12.24575;4.2453396869999995;2.960848975;2.8218436939999996;3.98;3.5544199260000005;1.769544051;2.139690046;3.8;4.791798143;2.4235411559999998;2.79588183;3.98;17;10.07299963;6.039316437
4.8;5.1;5.3;124.0;124.0;123;1.75422402;3.037964643;2.792610613;12.34072;12.24575;12.403960000000001;2.960848975;2.8218436939999996;3.198079354;3.86;1.769544051;2.139690046;2.962912458;3.6;2.4235411559999998;2.79588183;2.423559891;3.86;17;8.588516235;7.715916228999999
5.1;5.3;5.4;124.0;123.0;108;3.037964643;2.792610613;3.943650836;12.24575;12.403960000000001;12.62515;2.8218436939999996;3.198079354;3.204817673;3.85;2.139690046;2.962912458;4.486679233;3.5;2.79588183;2.423559891;3.511106194;3.85;17;6.039316437;10.93851624
5.3;5.4;5.3;123.0;108.0;108;2.792610613;3.943650836;4.932882655;12.403960000000001;12.62515;12.7985;3.198079354;3.204817673;4.329208857;3.86;2.962912458;4.486679233;4.871783001;2.8;2.423559891;3.511106194;5.288015419;3.86;17;7.715916228999999;14.44451569
5.4;5.3;5.2;108.0;108.0;108;3.943650836;4.932882655;6.5765021589999995;12.62515;12.7985;13.8815;3.204817673;4.329208857;4.594788219;3.76;4.486679233;4.871783001;7.597035931000001;3.3;3.511106194;5.288015419;5.368883481;3.76;17;10.93851624;15.41249915
5.3;5.2;5.1;108.0;108.0;108;4.932882655;6.5765021589999995;7.955284344;12.7985;13.8815;13.762839999999999;4.329208857;4.594788219;6.384596946;4.46;4.871783001;7.597035931000001;8.437247866;3.4;5.288015419;5.368883481;7.263258412000001;4.46;17;14.44451569;10.05909961
5.2;5.1;5.4;108.0;108.0;109;6.5765021589999995;7.955284344;8.021779182000001;13.8815;13.762839999999999;13.45156;4.594788219;6.384596946;7.968740222;4.88;7.597035931000001;8.437247866;7.845665124;3.9;5.368883481;7.263258412000001;7.423310736;4.88;17;15.41249915;9.089366058
5.1;5.4;5.6;108.0;109.0;111;7.955284344;8.021779182000001;7.436343412;13.762839999999999;13.45156;13.257470000000001;6.384596946;7.968740222;6.861454253;4.6;8.437247866;7.845665124;7.774203947;2.5;7.263258412000001;7.423310736;7.597224206;4.6;17;10.05909961;10.97781598
5.4;5.6;5.9;109.0;111.0;112;8.021779182000001;7.436343412;7.806612884;13.45156;13.257470000000001;12.9435;7.968740222;6.861454253;6.816299517999999;4.86;7.845665124;7.774203947;8.309012388;3.1;7.423310736;7.597224206;7.462695033999999;4.86;17;9.089366058;8.070449554
5.6;5.9;6.0;111.0;112.0;108;7.436343412;7.806612884;8.526213422;13.257470000000001;12.9435;12.72085;6.861454253;6.816299517999999;7.865927161;4.91;7.774203947;8.309012388;9.107747147000001;3.6;7.597224206;7.462695033999999;8.566494877;4.91;17;10.97781598;16.5194989
