BESS-Bessakerfj.-G1-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G2-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G3-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G3.AVL;BESS-Bessakerfj.-G4-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G4.AVL;BESS-Bessakerfj.-G5-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G5.AVL;BESS-Bessakerfj.-G6-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G6.AVL;BESS-Bessakerfj.-G7-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G7.AVL;BESS-Bessakerfj.-G8-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G9-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G10T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G11T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G12T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G13T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G14T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G15T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G16T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G17T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G18T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G19T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G20T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G21T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G22T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G23T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G24T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G25T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-GS-T4015A3 -0104;DNMI_69100...........T0015A3-0120;/arome_windvel_6347_1092;DNMI_71550...........T0015A3-0120;/arome_windvel_6372_0961;DNMI_71850...........T0015A3-0120;/arome_windvel_6413_0933;DNMI_71990...........T0015A3-0120;/arome_windvel_6440_1047;DNMI_72580...........T0015A3-0120;/arome_windvel_6447_1156;STORM-Bess-Vindretn-25km;STORM-Bess-Vindhast-25km;/arome_windvel_6422_1040;/arome_airtemp_6422_1040;/arome_windvel_6421_1035;/arome_airtemp_6421_1035;BESS-Bessakerfj.-GS-T4015A3 -0104;Target
0.17066665600000003;1;0.08796666;1;0.251883331;1;0.104383331;1;0.038900002;1;0.074633331;1;0.064516663;1;0.0;1;0.36664996299999997;1;0.315433289;1;0.0;1;0.0;1;0.0;1;0.35388330100000004;1;0.428049988;1;0.454783325;1;0.41188330100000003;1;0.23298333699999998;1;0.529033325;1;0.308283325;1;0.29338330100000004;1;0.529483276;1;0.5215;1;0.35516662600000004;1;0.34723333700000003;1;6.240699669;3.8;3.0585432060000004;2.9;3.082034488;6.4;8.511166033;4.366666667;2.7679932289999996;3.5;1.2075278740000002;70;4.6;4.122072493;8.68276;3.1849346589999996;9.736469999999999;6.240699669;5.655466400000001
0.161600006;1;0.069583328;1;0.132199982;1;0.099616669;1;0.033283333;1;0.038566666;1;0.049016662999999995;1;0.0;1;0.25446664399999996;1;0.24531665;1;0.0;1;0.0;1;0.0;1;0.254350006;1;0.264883301;1;0.253416656;1;0.295783325;1;0.144866669;1;0.277149963;1;0.273799988;1;0.23373333699999999;1;0.382716675;1;0.378516663;1;0.24614999399999998;1;0.18225;1;4.271266518;4.0;2.989929178;0.8;3.1230953280000002;6.8;9.033707796;4.225;2.683019888;4.6;1.333088957;61;4.9;3.532318135;9.7194;2.6016221969999997;10.7936;4.271266518;5.4271830439999995
0.26256665;1;0.11018333400000001;1;0.293433289;1;0.241600006;1;0.117366669;1;0.149983337;1;0.094316666;1;0.0;1;0.34473333700000003;1;0.309633301;1;0.0;1;0.0;1;0.0;1;0.260383301;1;0.272549988;1;0.286216675;1;0.264466675;1;0.18841665600000002;1;0.357666626;1;0.304549988;1;0.291866638;1;0.482266663;1;0.459016663;1;0.270416626;1;0.293833313;1;5.655466400000001;3.3;3.036078644;0.8;3.409200377;6.8;9.498857563;4.55;3.143759373;4.2;2.102500154;60;5.3;3.579977794;11.1298;3.21103088;12.136619999999999;5.655466400000001;4.42588316
0.22181665;1;0.116166656;1;0.267099976;1;0.20396664399999997;1;0.20833331300000002;1;0.24096664399999998;1;0.162833313;1;0.0;1;0.302333313;1;0.290783325;1;0.0;1;0.0;1;0.0;1;0.23761666899999997;1;0.329266663;1;0.363049988;1;0.319049988;1;0.17539999399999998;1;0.380283325;1;0.32106665;1;0.23951666300000002;1;0.342349976;1;0.293516663;1;0.198716644;1;0.213049988;1;5.4271830439999995;2.3;2.522796648;3.1;3.00726345;8.1;9.573936226;4.983333333;3.3126835669999997;4.8;2.231072389;58;5.7;3.4911757189999997;12.5287;3.287350603;13.475979999999998;5.4271830439999995;4.70861644
0.21991665600000002;1;0.160883331;1;0.0025;1;0.211600006;1;0.22410000600000002;1;0.23764999399999998;1;0.143883331;1;0.0;1;0.335266663;1;0.27866662600000003;1;0.0;1;0.0;1;0.0;1;0.0;1;0.400183289;1;0.336366638;1;0.192733337;1;0.148466644;1;0.306383301;1;0.023616665;1;0.3205;1;0.355700012;1;0.291783325;1;0.128133331;1;0.107550003;1;4.42588316;2.0;2.312887769;4.5;3.321683965;7.0;9.403338815;4.808333333;3.540361133;3.2;2.096681315;57;6.1;3.9735562360000003;13.701070000000001;3.773898105;14.665920000000002;4.42588316;3.567699783
0.294616638;1;0.213383331;1;0.0;1;0.23826666300000002;1;0.259616638;1;0.22331665;1;0.18475;1;0.0;1;0.354933289;1;0.291200012;1;0.0;1;0.0;1;0.0;1;0.0;1;0.324649963;1;0.296333313;1;0.23989999399999998;1;0.170366669;1;0.332200012;1;0.0;1;0.310233337;1;0.393533325;1;0.336149963;1;0.135949982;1;0.10921666;1;4.70861644;2.8;2.568120308;4.4;3.276914806;7.3;8.870225897000001;5.066666667;3.760476082;2.4;2.31399075;54;6.5;3.886194817;14.6923;3.6537333760000004;15.5497;4.70861644;2.099099915
0.193833313;1;0.17129998800000001;1;0.0;1;0.1675;1;0.14881665;1;0.161616669;1;0.12625;1;0.0;1;0.261399963;1;0.240666656;1;0.0;1;0.0;1;0.0;1;0.0;1;0.245299988;1;0.24681665;1;0.205283325;1;0.169533325;1;0.263116638;1;0.0;1;0.220933319;1;0.290083313;1;0.232049988;1;0.125766663;1;0.09743333400000001;1;3.567699783;4.1;2.777424414;2.5;3.351267478;7.2;8.33854163;4.983333333;5.189423881000001;2.7;2.359477532;50;7.0;3.36334241;15.875879999999999;3.2061311630000002;16.557029999999997;3.567699783;1.786066612
0.12769999699999998;1;0.101816666;1;0.0;1;0.12131666599999999;1;0.15466665599999999;1;0.12586666900000001;1;0.085416656;1;0.0;1;0.151233337;1;0.138533325;1;0.0;1;0.0;1;0.0;1;0.0;1;0.138383331;1;0.14233331300000002;1;0.093649994;1;0.09126666300000001;1;0.125816666;1;0.0;1;0.106283325;1;0.108783325;1;0.085866669;1;0.08900000000000001;1;0.111166656;1;2.099099915;4.1;2.505143436;3.9;3.683337088;7.7;9.342409744;5.308333333;6.108526596;2.3;2.4439173380000003;47;7.4;3.1831847260000004;17.34194;3.124105376;18.28823;2.099099915;1.1110166209999999
0.056199997;1;0.066516663;1;0.0;1;0.045349997999999996;1;0.087133331;1;0.099816666;1;0.122166656;1;0.0;1;0.10105000300000001;1;0.090300003;1;0.0;1;0.0;1;0.0;1;0.0;1;0.133516663;1;0.09575;1;0.098483322;1;0.103916656;1;0.070116669;1;0.0;1;0.057316665999999995;1;0.071550003;1;0.054000000000000006;1;0.119050003;1;0.313833313;1;1.786066612;3.5;2.1156335619999997;2.5;3.697512311;8.7;9.291474369;5.675;6.396806763;2.4;2.7435086739999996;45;7.7;3.407803335;17.7521;3.12862403;18.58267;1.786066612;1.492483246
0.045466667;1;0.045;1;0.0;1;0.028399998;1;0.046033332999999996;1;0.047466667000000004;1;0.068;1;0.0;1;0.035783333;1;0.038299995;1;0.0;1;0.0;1;0.0;1;0.0;1;0.029383331000000002;1;0.047900002000000004;1;0.050566665999999996;1;0.058449997000000004;1;0.043433334000000004;1;0.0;1;0.033416664;1;0.050549995;1;0.087683334;1;0.124233322;1;0.230949982;1;1.1110166209999999;3.8;2.33340985;3.0;3.5403800739999998;8.8;9.53772219;5.8666666670000005;6.160112326;3.8;2.465880447;42;8.1;3.8238615119999997;18.19766;3.601019066;19.037;1.1110166209999999;1.806916611
0.065116669;1;0.062199997;1;0.0;1;0.04675;1;0.057933334;1;0.07396666;1;0.09558332800000001;1;0.0;1;0.04748333;1;0.055150002000000004;1;0.0;1;0.0;1;0.0;1;0.0;1;0.059016663;1;0.06838333099999999;1;0.06916665599999999;1;0.073316666;1;0.065116669;1;0.0;1;0.065333328;1;0.08725;1;0.09938333099999999;1;0.129416656;1;0.271916626;1;1.492483246;3.7;3.358164468;3.7;4.252418527;9.3;10.16787749;6.125;6.272856781000001;2.4;2.4171710109999998;40;8.4;4.096339198;18.46914;3.804510858;19.2797;1.492483246;1.8746165869999998
0.057166664000000006;1;0.050349998;1;0.0;1;0.021983334;1;0.027200001;1;0.045316666;1;0.072766663;1;0.0;1;0.055083328;1;0.037866669;1;0.0;1;0.0;1;0.0;1;0.0;1;0.097366669;1;0.176666656;1;0.17879998800000002;1;0.11926666300000001;1;0.189033325;1;0.09006666599999999;1;0.087333328;1;0.109899994;1;0.09405000300000001;1;0.087849991;1;0.208850006;1;1.806916611;4.0;3.4013168910000005;4.8;4.627029581;10.1;10.47386978;6.8;6.405702023;4.5;2.4657453680000003;45;8.0;3.921809248;18.5431;3.6007771;19.223779999999998;1.806916611;2.143633251
0.040949997;1;0.048549995;1;0.0;1;0.013916666000000001;1;0.018216667;1;0.037333328;1;0.059216667;1;0.0;1;0.064149994;1;0.044383331;1;0.0;1;0.0;1;0.0;1;0.04398333;1;0.139;1;0.17601666300000002;1;0.193583313;1;0.132133331;1;0.177166656;1;0.110449997;1;0.09896666;1;0.10180000300000001;1;0.075300003;1;0.095483322;1;0.20401666300000001;1;1.8746165869999998;3.4;3.2410182410000004;4.8;4.642909904;10.6;10.50416727;6.7583333329999995;6.97784618;4.6;2.833710661;50;7.5;3.62050019;18.2963;3.582019523;18.676660000000002;1.8746165869999998;3.3361998999999996
0.073383331;1;0.06188333099999999;1;0.021816666000000002;1;0.023483333999999998;1;0.018200001;1;0.029083332000000003;1;0.036366669;1;0.0;1;0.11533332800000001;1;0.053549995;1;0.0;1;0.0;1;0.0;1;0.119316666;1;0.18581665;1;0.17686666899999998;1;0.22188333100000002;1;0.149116669;1;0.2235;1;0.126533325;1;0.09125;1;0.144699982;1;0.07898332200000001;1;0.068233322;1;0.124333328;1;2.143633251;4.3;3.8746365430000003;5.5;4.697719197;10.2;10.73514573;7.141666667000001;6.755431852999999;4.6;2.938554835;53;7.2;3.999391976;17.88906;3.761250107;18.74355;2.143633251;5.7261497189999995
0.178483337;1;0.098449997;1;0.108616669;1;0.103033325;1;0.041699997;1;0.035833328;1;0.014699998999999998;1;0.0;1;0.187283325;1;0.106833328;1;0.0;1;0.0;1;0.0;1;0.20651666300000002;1;0.285133301;1;0.278583313;1;0.27695001199999997;1;0.298200012;1;0.283583313;1;0.21689999399999998;1;0.20525;1;0.193766663;1;0.137883331;1;0.043449997000000004;1;0.035049995;1;3.3361998999999996;4.7;3.566103402;5.2;4.721421276;9.1;10.96467441;6.933333332999999;6.632773822000001;5.5;2.880443113;63;6.7;3.583134182;16.74087;3.28999821;17.636870000000002;3.3361998999999996;10.28168294
0.31731665;1;0.151116669;1;0.267533325;1;0.258733337;1;0.162933319;1;0.188433319;1;0.068233322;1;0.0;1;0.388183289;1;0.303133301;1;0.0;1;0.0;1;0.0;1;0.251699982;1;0.42714996299999997;1;0.394799988;1;0.44106665;1;0.223783325;1;0.42386663799999996;1;0.247666656;1;0.264766663;1;0.392033325;1;0.34773333700000003;1;0.11;1;0.09596666;1;5.7261497189999995;4.6;4.1421704230000005;4.4;4.938714152;9.3;11.10618745;6.558333332999999;5.893062158999999;5.1;2.388152458;74;6.2;3.6441470939999996;15.145170000000002;3.3516065530000003;16.005029999999998;5.7261497189999995;22.01591589
0.40886663799999995;1;0.354916626;1;0.301433289;1;0.282450012;1;0.17060000600000003;1;0.219549988;1;0.12571666;1;0.0;1;0.701583252;1;0.549616577;1;0.0;1;0.0;1;0.0;1;0.360616638;1;0.800849976;1;0.81618335;1;0.966033325;1;0.649949951;1;0.9499000240000001;1;0.484216675;1;0.517099976;1;0.610199951;1;0.6744000240000001;1;0.24036666899999998;1;0.09713333099999999;1;10.28168294;5.1;4.104033427;3.5;4.7155731130000005;9.7;11.20827576;5.933333332999999;4.955629902;3.1;2.116294905;84;5.7;4.582805154;13.85586;4.325412228;14.63955;10.28168294;27.70523195
1.0845;1;1.2131333009999998;1;0.36286663799999996;1;0.9103499759999999;1;0.46704998799999997;1;0.490700012;1;0.417283325;1;0.0;1;1.3393666990000002;1;0.847299927;1;0.0;1;0.0;1;0.0;1;0.497099976;1;1.2681166990000001;1;1.702883301;1;1.69;1;1.696516602;1;2.042766602;1;1.662716553;1;1.324716553;1;0.925966675;1;1.1354165040000002;1;0.748866577;1;0.188299988;1;22.01591589;4.6;4.404066502;2.7;4.578450055;9.9;10.93539217;5.083333333;4.413553236;1.1;2.656611543;91;6.3;5.9985562670000006;13.4025;6.005479427999999;14.42886;22.01591589;36.51924756
1.631199951;1;1.8500332030000002;1;0.511633301;1;1.543733154;1;0.598966675;1;0.893033325;1;0.8171333009999999;1;0.0;1;1.551099854;1;0.576666626;1;0.0;1;0.0;1;0.10859999099999999;1;0.495716675;1;1.749599854;1;1.77175;1;1.9275832519999998;1;2.067183105;1;1.415949951;1;1.839300049;1;1.4075;1;1.54693335;1;1.185233154;1;1.400149902;1;0.816233276;1;27.70523195;3.9;4.4295830469999995;2.5;4.631776;9.8;11.03054133;4.45;4.008488319;1.1;2.689544455;97;6.8;6.995265739;12.8412;7.2630074229999995;13.942770000000001;27.70523195;28.02988226
1.911666504;1;2.062016602;1;0.600466675;1;2.147083008;1;0.598783325;1;1.706916504;1;1.667349854;1;0.0;1;1.89268335;1;1.1474165040000002;1;0.0;1;0.0;1;1.920716553;1;0.49806665;1;1.786449951;1;1.9595998540000001;1;2.2368999019999998;1;2.2364833980000003;1;1.6837165530000002;1;2.1643164059999997;1;1.7510332030000002;1;1.876349854;1;1.340483154;1;1.9903999019999998;1;1.340349854;1;36.51924756;5.2;4.353679833999999;2.4;4.6268367239999995;7.9;10.68840902;4.891666667;2.876502566;7.9;2.9780191960000004;104;7.4;7.095094859;12.225;7.484438119;13.34658;36.51924756;32.72848212
1.42543335;1;1.960866699;1;0.5975832520000001;1;1.624016602;1;0.5963499760000001;1;1.4002165530000001;1;1.886516602;1;0.0;1;1.438083252;1;1.269649902;1;0.0;1;0.0;1;1.47643335;1;0.502333313;1;1.038466553;1;1.402083252;1;1.270800049;1;1.233533203;1;0.7905;1;0.9917999270000001;1;0.964716675;1;1.59893335;1;0.795949951;1;2.001916504;1;1.763699951;1;28.02988226;5.3;4.465387785;4.3;4.748159051;7.2;9.72766658;4.975;3.383585643;7.7;3.540795073;106;7.7;7.335650143;11.92788;7.68405912;13.000630000000001;28.02988226;28.87436444
2.067966309;1;2.315600098;1;0.59868335;1;2.025149902;1;0.598549927;1;2.134916504;1;2.000800049;1;0.0;1;1.501833252;1;1.6610998540000002;1;0.0;1;0.0;1;1.45968335;1;0.49933331299999995;1;1.2725500490000001;1;1.324899902;1;1.43668335;1;1.3712832030000002;1;0.995283325;1;0.8447999270000001;1;1.081583252;1;1.89243335;1;1.0733498540000002;1;2.345100098;1;2.226899902;1;32.72848212;4.3;4.515593797;2.9;4.933424058;6.9;8.301084746;5.341666667;4.594341848;8.3;3.600176655;109;7.9;7.4993146070000005;11.62148;7.838297852999999;12.68496;32.72848212;26.54278241
2.189949707;1;2.316316406;1;0.599;1;2.051716309;1;0.590949951;1;2.018783203;1;1.999383301;1;0.0;1;1.266883301;1;1.3749831540000002;1;0.0;1;0.0;1;1.1369831540000002;1;0.5019833370000001;1;1.171;1;1.059399902;1;1.088333252;1;1.1377666020000001;1;0.66768335;1;0.555766602;1;0.721483276;1;1.387733154;1;0.746366577;1;2.097;1;2.194899902;1;28.87436444;3.4;4.461989368;2.9;5.326373318;6.3;7.84300605;5.558333332999999;4.671964418;7.7;4.017830091;111;8.2;7.650371418;11.6901;7.9727079;12.782860000000001;28.87436444;24.0624986
1.686050049;1;2.065883301;1;0.598833252;1;1.523099854;1;0.5957999270000001;1;1.9075500490000001;1;1.9945;1;0.0;1;1.298833252;1;1.36043335;1;0.0;1;0.0;1;1.105349854;1;0.5020166629999999;1;1.213483154;1;1.075550049;1;1.169583252;1;1.22143335;1;0.751366577;1;0.453366638;1;0.469549988;1;1.0693498540000002;1;0.63756665;1;1.84993335;1;1.99325;1;26.54278241;3.3;4.258837697;1.6;5.015741564;6.0;7.5756930239999996;5.516666667000001;4.821317114;9.3;4.2695836730000005;112;8.2;7.770616812999999;12.255999999999998;8.035724285;13.30776;26.54278241;27.71651471
1.2219831540000001;1;1.784983154;1;0.599633301;1;1.16825;1;0.596516602;1;1.7565500490000001;1;2.0046665040000002;1;0.0;1;1.395466553;1;1.3638999019999998;1;0.0;1;0.0;1;1.010516602;1;0.500866638;1;0.9327332759999999;1;0.8854499509999999;1;0.885366577;1;0.98556665;1;0.8726333009999999;1;0.517349976;1;0.6674166260000001;1;1.117983154;1;0.551666626;1;1.54593335;1;1.69706665;1;24.0624986;2.8;3.99820489;5.1;4.748299868999999;5.4;7.133370662000001;5.683333332999999;5.078466693;8.2;4.9551898969999995;114;8.1;7.855083281000001;13.3793;8.219608124;14.338770000000002;24.0624986;27.84038232
1.514966553;1;1.8417331540000001;1;0.597166626;1;1.764466553;1;0.5989166260000001;1;1.9611665040000001;1;1.999199951;1;0.0;1;1.766766602;1;1.6226665040000001;1;0.0;1;0.0;1;1.155533203;1;0.5030166629999999;1;0.9825999759999999;1;0.855883301;1;0.854766602;1;0.9597666020000001;1;0.6917666020000001;1;0.816016602;1;0.88475;1;1.5545832519999998;1;0.740099976;1;2.1924663090000003;1;1.858216553;1;27.71651471;3.5;3.758358442;6.8;4.4592950039999995;5.5;6.43068437;6.35;5.230633948;8.8;5.431207758999999;116;7.6;8.02492999;14.65347;8.256559402;15.5436;27.71651471;23.05584918
1.675050049;1;1.841;1;0.5953499760000001;1;1.797466553;1;0.597299927;1;1.8714165040000001;1;1.996550049;1;0.0;1;1.56318335;1;1.2636665040000001;1;0.0;1;0.0;1;1.1569499509999999;1;0.49841662600000003;1;0.945083252;1;1.14568335;1;0.904383301;1;0.973699951;1;0.686966675;1;0.99231665;1;1.0872666020000001;1;1.629766602;1;0.951199951;1;2.0220332030000003;1;1.645633301;1;27.84038232;3.3;3.503512899;4.9;4.795390964;5.7;6.401610895;6.3;5.642578114;9.4;5.892416836000001;117;6.3;7.7577607429999995;16.1315;8.085227932;16.9772;27.84038232;22.65986569
1.4900998540000001;1;1.552199951;1;0.597983276;1;1.596050049;1;0.595949951;1;1.261616699;1;1.7823833009999999;1;0.0;1;1.532449951;1;1.329833252;1;0.0;1;0.0;1;1.3577666019999999;1;0.481899963;1;1.176550049;1;0.7231666259999999;1;0.702583252;1;0.926900024;1;0.525;1;0.42406665;1;0.555983276;1;0.990716675;1;0.604650024;1;1.504733154;1;1.343266602;1;23.05584918;3.8;3.3723394780000002;5.9;4.736308206;6.0;5.764821714;6.958333333;5.7581634170000005;8.9;5.86867872;118;5.0;7.861102741;17.440579999999997;7.927721609;18.2272;23.05584918;19.33038263
1.8605;1;1.880383301;1;0.596883301;1;2.027649902;1;0.59856665;1;1.3504665530000002;1;1.8518000490000002;1;0.0;1;1.1633833009999999;1;1.100666504;1;0.0;1;0.0;1;1.3315;1;0.47481665;1;0.950083252;1;0.751483276;1;1.0300998540000001;1;1.093300049;1;0.766866577;1;0.41375;1;0.19585000600000002;1;0.6590832520000001;1;0.504733337;1;0.8371165770000001;1;1.220883301;1;22.65986569;4.3;3.2036399939999995;5.7;4.562288178999999;5.5;5.567888697999999;7.3833333329999995;4.755116556;7.2;5.697450545;119;3.7;7.462754896;18.62124;6.73527143;19.41665;22.65986569;18.128849
1.6493999019999999;1;1.57293335;1;0.599400024;1;1.8743332519999998;1;0.5963499760000001;1;1.115916504;1;1.604716553;1;0.0;1;0.90206665;1;0.749283325;1;0.0;1;0.0;1;0.874966675;1;0.492983337;1;0.946049927;1;0.7956500240000001;1;1.057616699;1;1.207783203;1;0.6462666020000001;1;0.338383301;1;0.0;1;0.388733337;1;0.43401666299999997;1;0.611099976;1;0.87243335;1;19.33038263;4.3;2.8123529560000002;6.6;4.840395652;4.9;5.410410002000001;7.3;4.674220416;8.0;5.470247001000001;121;3.4;6.752026842;19.7067;6.315664877000001;20.50405;19.33038263;16.08248273
1.226466553;1;1.099399902;1;0.58618335;1;1.407733154;1;0.599650024;1;0.853;1;1.186149902;1;0.0;1;0.80875;1;0.80893335;1;0.0;1;0.0;1;0.75056665;1;0.46508331299999994;1;0.894383301;1;0.812516602;1;1.052649902;1;0.9739832759999999;1;0.482466675;1;0.30770001199999997;1;0.0;1;0.655033325;1;0.814016602;1;1.0456665040000002;1;1.298516602;1;18.128849;3.6;2.610691994;6.6;4.82200879;3.9;5.4377029210000005;6.908333333;5.092218152;7.2;5.498705983;124;3.0;6.058945842999999;20.705470000000002;5.74436412;21.51357;18.128849;9.353333037999999
0.9593332520000001;1;1.033416504;1;0.595533325;1;1.0771999509999999;1;0.596150024;1;1.046633301;1;1.416;1;0.0;1;0.90206665;1;0.9441333009999999;1;0.0;1;0.0;1;0.71;1;0.464383301;1;0.734699951;1;0.6790832520000001;1;0.730666626;1;0.6804832759999999;1;0.337533325;1;0.279983337;1;0.0;1;0.5650999760000001;1;0.53443335;1;0.79;1;1.0056500240000001;1;16.08248273;3.2;2.676220774;6.1;4.486572311000001;3.8;4.897803588;5.908333333;5.249703497;4.7;5.450278267000001;126;2.7;4.57856896;21.91616;4.448353885;22.848779999999998;16.08248273;3.2107164760000004
0.623849976;1;0.652;1;0.27275;1;0.722533325;1;0.479;1;0.543150024;1;0.742349976;1;0.0;1;0.5148332520000001;1;0.463033325;1;0.0;1;0.0;1;0.26234997600000004;1;0.257183289;1;0.35638330100000004;1;0.405950012;1;0.42436663799999996;1;0.39231665;1;0.194116669;1;0.219266663;1;0.0;1;0.411333313;1;0.437283325;1;0.49179998799999997;1;0.487483337;1;9.353333037999999;3.3;2.537672465;4.7;3.717030753;4.3;4.209572032;5.425;4.973981084;4.5;5.114571935;115;3.1;3.446692679;23.19375;3.460319307;24.17275;9.353333037999999;1.1672666090000001
0.224533325;1;0.26425;1;0.0;1;0.23343331899999997;1;0.158549988;1;0.174233337;1;0.24118331899999998;1;0.0;1;0.23023333699999998;1;0.189966644;1;0.0;1;0.0;1;0.0;1;0.01;1;0.0;1;0.167966644;1;0.19331665;1;0.164799988;1;0.115566666;1;0.130783325;1;0.0;1;0.150283325;1;0.17993331899999998;1;0.196966644;1;0.18471664399999999;1;3.2107164760000004;7.1;2.242392013;0.7;2.497289872;4.6;3.724852293;5.441666667000001;4.281640152;4.1;4.411110986000001;105;3.6;2.6859280880000003;23.85366;2.7046443680000003;24.84536;3.2107164760000004;1.022683288
0.071233322;1;0.088833328;1;0.0;1;0.051783333;1;0.044666664;1;0.067849991;1;0.055716667000000004;1;0.0;1;0.08143333400000001;1;0.076899994;1;0.0;1;0.0;1;0.0;1;0.01;1;0.0;1;0.076866669;1;0.090683334;1;0.084366669;1;0.064333328;1;0.06468333400000001;1;0.0;1;0.03523333;1;0.076483322;1;0.074666656;1;0.051533333;1;1.1672666090000001;6.0;1.792161429;4.2;1.916350125;4.0;3.024757316;5.583333333;3.767139795;6.5;4.054438172;94;4.0;2.467469564;24.02773;2.471687715;24.93496;1.1672666090000001;1.774833282
0.048849998;1;0.048849998;1;0.033433334;1;0.043866669000000004;1;0.047633330999999994;1;0.049433334;1;0.040066666;1;0.0;1;0.072683334;1;0.023399997999999998;1;0.0;1;0.0;1;0.0;1;0.01;1;0.0;1;0.065099991;1;0.073016663;1;0.08971666;1;0.101683334;1;0.08266665599999999;1;0.0019166670000000002;1;0.0;1;0.068283325;1;0.066899994;1;0.055183334;1;1.022683288;4.8;2.5168522380000002;5.2;3.8572006969999997;3.1;2.1547906980000002;5.375;2.94289322;5.4;3.4846530010000003;123;4.4;1.9588535530000002;23.90176;2.5201533190000003;24.75137;1.022683288;2.0319998630000002
0.11325;1;0.151366669;1;0.133033325;1;0.12319999699999999;1;0.133600006;1;0.120550003;1;0.10171666;1;0.0;1;0.088916656;1;0.038316666;1;0.0;1;0.0;1;0.0;1;0.01;1;0.0;1;0.08605000300000001;1;0.070033325;1;0.116416656;1;0.11118333400000001;1;0.0965;1;0.081616669;1;0.0;1;0.07121666;1;0.068783325;1;0.059083328;1;1.774833282;4.7;2.223504373;5.9;3.349514728;1.4;1.8812737640000001;5.433333332999999;3.0761865580000003;4.8;3.131626728;153;4.8;2.122254677;23.51602;2.663926488;23.5619;1.774833282;1.512483284
0.148600006;1;0.17483331300000002;1;0.166699982;1;0.128683319;1;0.134649994;1;0.153716644;1;0.11814999400000001;1;0.0;1;0.08639999400000001;1;0.081599991;1;0.0;1;0.0;1;0.0;1;0.01;1;0.0;1;0.086583328;1;0.084099991;1;0.128483337;1;0.11598332199999999;1;0.09075;1;0.061683334000000006;1;0.043449997000000004;1;0.063833328;1;0.078283325;1;0.075516663;1;2.0319998630000002;5.1;1.813607605;2.4;3.47716068;0.0;0.821992182;4.841666667;3.408319413;5.3;3.6343727639999996;173;4.1;2.606758489;21.4772;2.966433525;21.73745;2.0319998630000002;2.249033215
0.11580000300000001;1;0.126916656;1;0.12614999400000002;1;0.071983322;1;0.11288333099999999;1;0.12621666;1;0.08776666300000001;1;0.0;1;0.059900002;1;0.058949997000000004;1;0.0;1;0.0;1;0.0;1;0.052466667;1;0.0;1;0.064833328;1;0.035616669;1;0.081266663;1;0.075800003;1;0.06175;1;0.04398333;1;0.045533332999999995;1;0.043883331;1;0.058433334;1;0.062349998;1;1.512483284;6.0;1.6129964559999999;2.4;3.440701977;2.4;2.086388258;5.2;3.472972801;5.9;4.885907287;178;5.1;2.968933142;19.86904;3.211550902;19.977929999999997;1.512483284;2.738366547
