ExcelDato;/SKOM-SfjHydVindhMid-T0016A3 -0120;/STORM-Bess-Vindhast-25km;/STORM-Vals-Vindhast-25km
41696.5417;13.0900;6.1000;6.7000
41696.5833;10.3100;5.9000;6.6000
41696.6250;12.5300;5.8000;6.6000
41696.6667;13.2400;5.6000;6.5000
41696.7083;11.0900;5.9000;6.9000
41696.7500;11.2200;6.3000;7.3000
41696.7917;12.2300;7.0000;8.7000
41696.8333;13.8500;7.2000;8.8000
41696.8750;12.6700;7.3000;8.9000
41696.9167;11.2900;7.5000;9.0000
41696.9583;10.8900;7.4000;8.7000
41697.0000;11.4300;7.2000;8.5000
41697.0417;9.1300;7.1000;8.2000
41697.0833;8.3900;7.0000;8.0000
41697.1250;8.2300;7.0000;7.9000
41697.1667;11.3800;6.9000;7.7000
41697.2083;10.8700;6.9000;7.5000
41697.2500;13.5100;7.0000;7.3000
41697.2917;13.0000;7.5000;8.6000
41697.3333;11.5600;7.3000;7.8000
41697.3750;12.4900;7.1000;6.9000
41697.4167;8.4200;6.9000;6.1000
41697.4583;7.4200;6.3000;5.8000
41697.5000;6.6700;5.7000;5.4000
41697.5417;6.0600;5.1000;5.1000
41697.5833;5.7800;4.6000;5.0000
41697.6250;5.6700;4.1000;5.0000
41697.6667;6.7200;3.6000;4.9000
41697.7083;5.1500;4.0000;5.6000
41697.7500;6.9800;4.4000;6.4000
41697.7917;9.5500;5.2000;7.6000
41697.8333;11.2100;5.6000;8.1000
41697.8750;10.0600;6.0000;8.5000
41697.9167;13.2700;6.4000;9.0000
41697.9583;11.9600;6.4000;8.7000
41698.0000;11.4400;6.5000;8.3000
41698.0417;10.1800;6.5000;8.0000
41698.0833;10.4300;6.5000;8.0000
41698.1250;10.4800;6.6000;8.0000
41698.1667;9.3400;6.6000;8.0000
41698.2083;9.4100;6.6000;7.8000
41698.2500;7.5400;6.5000;7.7000
41698.2917;9.2900;6.4000;7.7000
41698.3333;10.0900;6.5000;7.5000
41698.3750;8.3700;6.7000;7.2000
41698.4167;6.6600;6.8000;7.0000
41698.4583;7.9300;6.5000;6.5000
41698.5000;9.1700;6.1000;5.9000
41698.5417;7.6800;5.8000;5.4000
41698.5833;7.4200;5.3000;5.0000
41698.6250;7.6100;4.7000;4.5000
41698.6667;7.1800;4.2000;4.1000
41698.7083;8.0600;4.5000;5.0000
41698.7500;7.7100;4.9000;6.0000
41698.7917;7.2600;5.2000;6.8000
41698.8333;7.8700;5.6000;7.2000
41698.8750;6.9700;5.9000;7.5000
41698.9167;9.4600;6.3000;7.9000
41698.9583;10.9100;6.4000;7.7000
41699.0000;11.9600;6.4000;7.6000
41699.0417;12.1300;6.5000;7.4000
41699.0833;14.1000;6.5000;7.3000
41699.1250;12.7800;6.4000;7.1000
41699.1667;12.8100;6.4000;7.0000
41699.2083;11.7700;6.5000;7.0000
41699.2500;11.9400;6.6000;7.0000
41699.2917;9.2100;6.7000;6.8000
41699.3333;8.7400;6.7000;6.9000
41699.3750;9.1800;6.6000;7.0000
41699.4167;7.4100;6.6000;7.1000
41699.4583;7.6300;6.1000;6.6000
41699.5000;7.1700;5.6000;6.1000
41699.5417;7.3700;5.1000;5.6000
41699.5833;8.2000;4.5000;4.9000
41699.6250;8.1200;3.9000;4.3000
41699.6667;8.5500;3.3000;3.6000
41699.7083;9.4400;3.6000;3.7000
41699.7500;8.4100;3.8000;3.7000
41699.7917;9.4700;4.7000;6.0000
41699.8333;8.5900;4.9000;6.0000
41699.8750;7.8100;5.0000;6.1000
41699.9167;7.3900;5.2000;6.1000
41699.9583;6.8900;5.2000;6.1000
41700.0000;6.7000;5.3000;6.2000
41700.0417;5.6900;5.3000;6.2000
41700.0833;5.1400;5.0000;5.9000
41700.1250;3.9000;4.7000;5.6000
41700.1667;4.6700;4.4000;5.3000
41700.2083;5.6500;4.5000;5.5000
41700.2500;6.9400;4.6000;5.8000
41700.2917;7.2600;4.2000;5.9000
41700.3333;6.1900;4.3000;6.2000
41700.3750;5.5600;4.5000;6.4000
41700.4167;8.3100;4.6000;6.7000
41700.4583;9.2000;4.8000;7.0000
41700.5000;10.8300;4.9000;7.2000
41700.5417;10.2800;5.1000;7.5000
41700.5833;11.1500;5.2000;7.6000
41700.6250;10.6200;5.4000;7.7000
41700.6667;10.8700;5.5000;7.8000
41700.7083;10.6400;5.9000;8.2000
41700.7500;10.3800;6.2000;8.5000
41700.7917;11.9100;6.5000;8.5000
41700.8333;10.9700;6.7000;8.8000
41700.8750;10.7800;7.0000;9.0000
41700.9167;9.4600;7.2000;9.3000
41700.9583;10.9000;7.1000;9.1000
41701.0000;12.8800;6.9000;8.8000
41701.0417;12.1300;6.8000;8.6000
41701.0833;11.4300;6.8000;8.4000
41701.1250;9.9700;6.9000;8.2000
41701.1667;11.3100;6.9000;8.0000
41701.2083;9.5600;6.6000;7.6000
41701.2500;7.5700;6.2000;7.3000
41701.2917;7.0600;6.0000;6.9000
41701.3333;5.8100;5.9000;6.9000
41701.3750;7.9100;5.7000;6.8000
41701.4167;6.7500;5.6000;6.8000
41701.4583;6.8700;5.2000;6.0000
41701.5000;7.3400;4.9000;5.3000
41701.5417;6.6800;4.5000;4.5000
41701.5833;6.6500;4.1000;3.8000
41701.6250;5.7300;3.6000;3.2000
41701.6667;4.5700;3.2000;2.5000
41701.7083;5.3300;3.3000;2.5000
41701.7500;6.2200;3.3000;2.6000
41701.7917;5.6600;3.2000;2.8000
41701.8333;4.4500;3.4000;3.6000
41701.8750;4.7100;3.7000;4.3000
41701.9167;4.8400;3.9000;5.1000
41701.9583;6.4100;4.0000;5.4000
41702.0000;5.6600;4.1000;5.7000
41702.0417;6.4200;4.2000;6.0000
41702.0833;8.2100;4.3000;6.0000
41702.1250;7.0800;4.4000;6.1000
41702.1667;7.1600;4.5000;6.1000
41702.2083;6.4000;4.6000;6.1000
41702.2500;5.4600;4.7000;6.2000
41702.2917;7.7400;4.7000;5.8000
41702.3333;7.6200;5.0000;6.2000
41702.3750;8.6600;5.2000;6.7000
41702.4167;7.9400;5.5000;7.1000
41702.4583;11.1200;5.7000;7.5000
41702.5000;13.5900;5.9000;8.0000
41702.5417;13.5900;6.1000;8.4000
41702.5833;12.4800;6.3000;7.4000
41702.6250;11.7000;6.4000;6.4000
41702.6667;9.9800;6.6000;5.4000
41702.7083;7.4800;6.3000;5.4000
41702.7500;6.8600;6.0000;5.3000
41702.7917;5.8900;5.8000;3.9000
41702.8333;5.0000;5.4000;4.3000
41702.8750;4.0200;4.9000;4.8000
41702.9167;5.0000;4.5000;5.2000
41702.9583;6.4400;4.6000;5.7000
41703.0000;7.5200;4.7000;6.3000
41703.0417;6.5100;4.8000;6.8000
41703.0833;8.1100;5.0000;6.8000
41703.1250;9.0100;5.3000;6.8000
41703.1667;10.2900;5.5000;6.8000
41703.2083;8.9900;5.7000;6.9000
41703.2500;4.8700;6.0000;6.9000
41703.2917;11.6000;6.7000;8.0000
41703.3333;6.6000;6.8000;7.7000
41703.3750;5.7800;6.8000;7.3000
41703.4167;7.6200;6.9000;7.0000
41703.4583;8.1300;5.9000;6.2000
41703.5000;7.3700;4.9000;5.4000
41703.5417;6.5800;3.9000;4.6000
41703.5833;4.5700;4.2000;5.0000
41703.6250;2.5500;4.5000;5.4000
41703.6667;3.6000;4.8000;5.8000
41703.7083;5.1600;4.9000;6.3000
41703.7500;10.5400;5.0000;6.7000
41703.7917;10.6400;6.4000;8.1000
41703.8333;9.7900;6.6000;8.1000
41703.8750;8.4600;6.9000;8.2000
41703.9167;7.5600;7.1000;8.2000
41703.9583;11.1200;7.4000;8.4000
41704.0000;13.0600;7.8000;8.6000
41704.0417;13.3400;8.1000;8.8000
41704.0833;13.3400;8.0000;8.6000
41704.1250;10.9500;7.8000;8.4000
41704.1667;10.0500;7.7000;8.2000
41704.2083;8.2700;7.5000;8.0000
41704.2500;8.5400;7.4000;7.7000
41704.2917;10.6600;7.5000;8.3000
41704.3333;9.8000;7.4000;8.1000
41704.3750;9.8100;7.2000;7.8000
41704.4167;8.6400;7.1000;7.6000
41704.4583;9.4900;9.1000;9.4000
41704.5000;9.1900;11.0000;11.1000
41704.5417;14.6900;13.0000;12.9000
41704.5833;16.8700;12.6000;13.2000
41704.6250;15.3700;12.1000;13.5000
41704.6667;15.7300;11.7000;13.8000
41704.7083;14.4600;11.7000;13.3000
41704.7500;16.2900;11.8000;12.7000
41704.7917;15.9000;11.4000;12.0000
41704.8333;15.0700;10.6000;11.1000
41704.8750;13.2900;9.9000;10.3000
41704.9167;12.7800;9.1000;9.4000
41704.9583;9.1000;8.6000;8.9000
41705.0000;9.9800;8.2000;8.4000
41705.0417;7.0800;7.7000;7.9000
41705.0833;6.6700;7.4000;7.3000
41705.1250;5.7600;7.0000;6.6000
41705.1667;4.4400;6.7000;6.0000
41705.2083;3.5300;6.1000;5.2000
41705.2500;4.6400;5.6000;4.4000
41705.2917;5.8200;4.6000;2.8000
41705.3333;6.4700;4.7000;4.1000
41705.3750;6.5300;4.8000;5.4000
41705.4167;6.9800;4.9000;6.7000
41705.4583;9.0500;5.9000;7.7000
41705.5000;11.9500;6.9000;8.7000
41705.5417;13.9800;7.9000;9.7000
41705.5833;15.0800;7.9000;8.6000
41705.6250;10.9900;8.0000;7.4000
41705.6667;8.9300;8.0000;6.3000
41705.7083;7.2800;10.4000;9.5000
41705.7500;10.5600;12.8000;12.7000
41705.7917;19.6500;10.3000;14.8000
41705.8333;21.8600;11.8000;16.3000
41705.8750;21.4400;13.2000;17.7000
41705.9167;19.5000;14.7000;19.2000
41705.9583;19.1800;14.4000;17.8000
41706.0000;18.1500;14.0000;16.5000
41706.0417;17.2800;13.7000;15.1000
41706.0833;16.7300;13.7000;15.9000
41706.1250;16.3000;13.6000;16.6000
41706.1667;16.7600;13.6000;17.4000
41706.2083;17.3400;13.6000;16.9000
41706.2500;17.6700;13.5000;16.4000
41706.2917;19.2700;13.0000;14.9000
41706.3333;19.4100;13.2000;14.8000
41706.3750;15.3400;13.4000;14.7000
41706.4167;14.2800;13.6000;14.6000
41706.4583;13.8100;13.0000;14.6000
41706.5000;14.2300;12.4000;14.6000
41706.5417;15.1700;11.8000;14.6000
41706.5833;15.3800;11.4000;13.1000
41706.6250;14.5100;11.0000;11.5000
41706.6667;12.3200;10.6000;10.0000
41706.7083;9.7000;8.9000;8.5000
41706.7500;5.7900;7.2000;7.0000
41706.7917;8.9000;4.6000;7.8000
41706.8333;12.1800;6.1000;8.4000
41706.8750;12.3000;7.5000;9.1000
41706.9167;12.7800;9.0000;9.7000
41706.9583;13.0100;8.5000;9.0000
41707.0000;10.4400;8.1000;8.4000
41707.0417;9.8100;7.6000;7.7000
41707.0833;10.0000;7.5000;7.3000
41707.1250;8.6900;7.3000;6.9000
41707.1667;8.6100;7.2000;6.5000
41707.2083;8.5200;7.2000;7.1000
41707.2500;8.9400;7.1000;7.7000
41707.2917;8.7500;8.0000;8.4000
41707.3333;10.6100;9.2000;8.6000
41707.3750;17.4100;10.3000;8.8000
41707.4167;21.0900;11.5000;9.0000
41707.4583;19.7300;12.4000;11.2000
41707.5000;19.8000;13.3000;13.5000
41707.5417;19.5300;14.2000;15.7000
41707.5833;20.4100;14.4000;16.0000
41707.6250;21.2500;14.6000;16.2000
41707.6667;19.5600;14.8000;16.5000
41707.7083;23.0500;15.2000;16.6000
41707.7500;22.3800;15.7000;16.7000
41707.7917;20.2200;15.5000;16.3000
41707.8333;20.8800;15.7000;16.5000
41707.8750;20.4500;15.9000;16.7000
41707.9167;22.3300;16.1000;16.9000
41707.9583;20.9700;16.7000;18.1000
41708.0000;23.5400;17.3000;19.2000
41708.0417;20.8700;17.9000;20.4000
41708.0833;21.8900;17.1000;18.5000
41708.1250;20.0600;16.2000;16.6000
41708.1667;18.1700;15.4000;14.7000
41708.2083;17.6400;15.5000;14.8000
41708.2500;20.0100;15.6000;14.9000
41708.2917;20.6400;16.0000;15.0000
41708.3333;17.2000;15.3000;14.9000
41708.3750;17.2900;14.5000;14.9000
41708.4167;16.9200;13.8000;14.8000
41708.4583;18.8200;14.8000;15.9000
41708.5000;19.5600;15.9000;17.1000
41708.5417;22.0100;16.9000;18.2000
41708.5833;19.3700;15.1000;16.9000
41708.6250;14.9800;13.4000;15.7000
41708.6667;13.9100;11.6000;14.4000
41708.7083;13.5700;10.9000;13.7000
41708.7500;12.6500;10.2000;13.1000
41708.7917;12.9800;10.5000;13.5000
41708.8333;13.2900;10.0000;12.7000
41708.8750;11.2200;9.5000;11.9000
41708.9167;11.3800;9.0000;11.1000
41708.9583;11.1500;8.6000;10.7000
41709.0000;9.7600;8.3000;10.2000
41709.0417;10.4300;7.9000;9.8000
41709.0833;10.8900;7.2000;9.1000
41709.1250;9.7300;6.5000;8.3000
41709.1667;7.1900;5.8000;7.6000
41709.2083;10.2400;6.8000;8.1000
41709.2500;13.5700;7.7000;8.7000
41709.2917;12.9400;9.4000;10.3000
41709.3333;13.6900;10.0000;10.2000
41709.3750;14.8600;10.7000;10.2000
41709.4167;14.5900;11.3000;10.1000
41709.4583;16.5900;10.7000;9.6000
41709.5000;16.7382;10.1000;9.0000
41709.5417;16.8864;9.5000;8.5000
41709.5833;17.0345;10.9000;11.0000
41709.6250;17.1827;12.3000;13.5000
41709.6667;17.3309;13.7000;16.0000
41709.7083;17.4791;13.7000;15.7000
41709.7500;17.6273;13.6000;15.4000
41709.7917;17.7755;14.2000;15.5000
41709.8333;17.9236;14.0000;15.4000
41709.8750;18.0718;13.8000;15.4000
41709.9167;18.2200;13.6000;15.3000
41709.9583;18.3682;13.5000;15.3000
41710.0000;18.5164;13.5000;15.4000
41710.0417;18.6645;13.4000;15.4000
41710.0833;18.8127;13.5000;15.4000
41710.1250;18.9609;13.6000;15.4000
41710.1667;19.1091;13.7000;15.4000
41710.2083;19.2573;13.6000;15.3000
41710.2500;19.4055;13.4000;15.1000
41710.2917;19.5536;13.7000;14.9000
41710.3333;19.7018;13.5000;14.7000
41710.3750;19.8500;13.4000;14.4000
41710.4167;19.8100;13.2000;14.2000
41710.4583;20.2000;13.0000;13.8000
41710.5000;18.4300;12.9000;13.3000
41710.5417;18.1400;12.7000;12.9000
41710.5833;18.2000;12.2000;12.6000
41710.6250;17.2500;11.7000;12.3000
41710.6667;17.0100;11.2000;12.0000
41710.7083;17.2000;11.1000;12.0000
41710.7500;15.2300;11.0000;12.1000
41710.7917;15.7000;11.6000;12.3000
41710.8333;15.2000;11.4000;12.2000
41710.8750;13.8600;11.3000;12.2000
41710.9167;13.6700;11.1000;12.1000
41710.9583;13.5900;10.9000;12.0000
41711.0000;13.4900;10.8000;11.8000
41711.0417;13.8200;10.6000;11.7000
41711.0833;13.8200;10.6000;11.3000
41711.1250;14.4800;10.7000;10.8000
41711.1667;15.2200;10.7000;10.4000
41711.2083;15.2000;10.4000;9.9000
41711.2500;12.7900;10.0000;9.3000
41711.2917;11.0600;10.5000;9.8000
41711.3333;13.5000;11.7000;11.0000
41711.3750;13.9600;12.9000;12.1000
41711.4167;16.4600;14.1000;13.3000
41711.4583;19.7600;14.9000;15.2000
41711.5000;24.3800;15.8000;17.1000
41711.5417;23.6700;16.6000;19.0000
41711.5833;22.4600;16.0000;18.0000
41711.6250;22.1500;15.4000;17.1000
41711.6667;16.1200;14.8000;16.1000
41711.7083;15.1700;14.4000;15.4000
41711.7500;16.6000;14.0000;14.8000
41711.7917;15.3500;13.6000;14.6000
41711.8333;16.1100;13.5000;14.0000
41711.8750;15.2900;13.5000;13.4000
41711.9167;14.2000;13.4000;12.8000
41711.9583;16.3900;13.8000;13.9000
41712.0000;15.6300;14.1000;14.9000
41712.0417;17.3700;14.5000;16.0000
41712.0833;16.9100;14.4000;15.8000
41712.1250;17.5400;14.2000;15.5000
41712.1667;18.1700;14.1000;15.3000
41712.2083;15.8400;13.5000;14.4000
41712.2500;16.3900;12.8000;13.5000
41712.2917;13.9200;13.3000;14.3000
41712.3333;11.3700;12.6000;13.3000
41712.3750;11.4700;11.8000;12.4000
41712.4167;10.6900;11.1000;11.4000
41712.4583;10.9100;10.2000;10.5000
41712.5000;9.0000;9.3000;9.6000
41712.5417;4.9800;8.4000;8.7000
41712.5833;3.8200;6.5000;7.4000
41712.6250;3.1200;4.6000;6.2000
41712.6667;3.1900;2.7000;4.9000
41712.7083;4.7900;3.2000;5.0000
41712.7500;4.7400;3.7000;5.0000
41712.7917;4.4200;3.6000;6.0000
41712.8333;4.4100;4.7000;7.3000
41712.8750;5.6300;5.8000;8.7000
41712.9167;5.6500;6.9000;10.0000
41712.9583;7.8600;7.7000;10.6000
41713.0000;10.6700;8.4000;11.2000
41713.0417;12.6800;9.2000;11.8000
41713.0833;11.3900;9.2000;11.9000
41713.1250;11.5300;9.1000;12.0000
41713.1667;10.8200;9.1000;12.1000
41713.2083;12.6600;8.8000;11.3000
41713.2500;15.0100;8.6000;10.6000
41713.2917;11.4100;9.1000;10.6000
41713.3333;9.8300;8.8000;10.3000
41713.3750;8.0800;8.5000;10.0000
41713.4167;11.6800;8.2000;9.7000
41713.4583;12.7100;8.2000;10.3000
41713.5000;10.6700;8.3000;11.0000
41713.5417;11.0500;8.3000;11.6000
41713.5833;10.0300;8.6000;12.0000
41713.6250;12.3600;8.9000;12.3000
41713.6667;13.1100;9.2000;12.7000
41713.7083;9.2800;8.3000;11.9000
41713.7500;8.2100;7.4000;11.0000
41713.7917;6.1000;6.2000;10.1000
41713.8333;7.2800;6.0000;9.6000
41713.8750;4.8800;5.7000;9.0000
41713.9167;5.6000;5.5000;8.5000
41713.9583;2.8400;5.3000;8.5000
41714.0000;5.5100;5.0000;8.4000
41714.0417;7.0800;4.8000;8.4000
41714.0833;5.0800;4.1000;8.2000
41714.1250;5.8200;3.5000;7.9000
41714.1667;3.2800;2.8000;7.7000
41714.2083;1.2700;2.5000;8.1000
41714.2500;3.4300;2.1000;8.4000
41714.2917;6.3700;2.8000;9.6000
41714.3333;6.3600;4.1000;10.3000
41714.3750;4.4300;5.5000;11.0000
41714.4167;6.6500;6.8000;11.7000
41714.4583;11.5800;7.9000;11.7000
41714.5000;12.6500;8.9000;11.8000
41714.5417;13.9300;10.0000;11.8000
41714.5833;14.1200;9.7000;10.9000
41714.6250;11.3700;9.3000;10.0000
41714.6667;9.0500;9.0000;9.1000
41714.7083;8.4500;7.5000;7.9000
41714.7500;5.7000;6.1000;6.8000
41714.7917;5.8600;5.4000;6.7000
41714.8333;7.5800;4.8000;6.4000
41714.8750;8.0100;4.3000;6.2000
41714.9167;9.2500;3.7000;5.9000
41714.9583;9.0300;3.7000;5.3000
41715.0000;6.2800;3.8000;4.7000
41715.0417;7.6100;3.8000;4.1000
41715.0833;6.1900;3.6000;5.1000
41715.1250;6.2000;3.4000;6.1000
41715.1667;2.7200;3.2000;7.1000
41715.2083;1.3300;3.9000;7.5000
41715.2500;1.8000;4.7000;7.9000
41715.2917;4.8600;2.9000;9.1000
41715.3333;7.9900;4.0000;10.4000
41715.3750;8.1600;5.1000;11.6000
41715.4167;9.2600;6.2000;12.9000
41715.4583;11.5800;7.1000;13.7000
41715.5000;6.3800;8.0000;14.5000
41715.5417;0.0000;8.9000;15.3000
41715.5833;0.0000;10.2000;15.3000
41715.6250;0.0000;11.4000;15.2000
41715.6667;0.0000;12.7000;15.2000
41715.7083;0.0000;12.5000;15.0000
41715.7500;0.0000;12.2000;14.8000
41715.7917;0.0000;11.8000;16.4000
41715.8333;0.0000;9.5000;16.0000
41715.8750;0.0000;7.1000;15.6000
41715.9167;0.0000;4.8000;15.2000
41715.9583;0.0000;4.6000;14.4000
41716.0000;0.0000;4.5000;13.5000
41716.0417;0.0000;4.3000;12.7000
41716.0833;0.0000;4.0000;10.9000
41716.1250;0.0000;3.6000;9.0000
41716.1667;0.0000;3.3000;7.2000
41716.2083;0.0000;3.4000;6.3000
41716.2500;0.0000;3.6000;5.3000
41716.2917;0.0000;2.3000;7.8000
41716.3333;0.0000;2.5000;6.6000
41716.3750;0.0000;2.7000;5.4000
41716.4167;0.0000;2.9000;4.2000
41716.4583;0.0000;3.1000;3.9000
41716.5000;0.0000;3.4000;3.7000
41716.5417;0.0000;3.6000;3.4000
41716.5833;0.0000;3.9000;3.5000
41716.6250;0.0000;4.3000;3.6000
41716.6667;0.0000;4.6000;3.7000
41716.7083;0.0000;4.6000;3.9000
41716.7500;0.0000;4.6000;4.1000
41716.7917;0.0000;4.1000;5.2000
41716.8333;0.0000;4.0000;5.2000
41716.8750;0.0000;4.0000;5.3000
41716.9167;0.0000;3.9000;5.3000
41716.9583;0.0000;4.1000;5.7000
41717.0000;0.0000;4.3000;6.0000
41717.0417;0.0000;4.5000;6.4000
41717.0833;0.0000;5.2000;7.1000
41717.1250;0.0000;5.8000;7.7000
41717.1667;0.0000;6.5000;8.4000
41717.2083;0.0000;6.9000;9.1000
41717.2500;0.0000;7.2000;9.9000
41717.2917;13.5500;7.2000;10.3000
41717.3333;14.7200;7.4000;10.8000
41717.3750;11.7700;7.7000;11.4000
41717.4167;15.0300;7.9000;11.9000
41717.4583;17.5700;7.9000;12.0000
41717.5000;18.7000;7.8000;12.1000
41717.5417;17.8800;7.8000;12.2000
41717.5833;16.8600;7.7000;11.2000
41717.6250;14.9000;7.5000;10.2000
41717.6667;14.7200;7.4000;9.2000
41717.7083;12.1900;7.4000;8.9000
41717.7500;10.8200;7.4000;8.6000
41717.7917;12.0100;7.6000;8.5000
41717.8333;9.4000;7.2000;8.2000
41717.8750;9.1600;6.8000;8.0000
41717.9167;6.7100;6.4000;7.7000
41717.9583;7.1800;6.2000;7.7000
41718.0000;8.9000;5.9000;7.7000
41718.0417;8.1300;5.7000;7.7000
41718.0833;7.3600;5.8000;8.2000
41718.1250;9.3000;6.0000;8.6000
41718.1667;9.8800;6.1000;9.1000
41718.2083;11.2000;6.4000;9.4000
41718.2500;13.3300;6.8000;9.7000
41718.2917;16.2400;7.8000;10.5000
41718.3333;14.0200;8.0000;10.1000
41718.3750;12.4000;8.2000;9.7000
41718.4167;10.4700;8.4000;9.3000
41718.4583;10.1000;8.0000;9.2000
41718.5000;11.0900;7.7000;9.2000
41718.5417;9.5600;7.3000;9.1000
41718.5833;9.0800;7.1000;8.8000
41718.6250;8.3100;6.8000;8.5000
41718.6667;8.3200;6.6000;8.2000
41718.7083;8.4100;6.7000;8.4000
41718.7500;7.7700;6.8000;8.5000
41718.7917;9.0000;6.6000;7.3000
41718.8333;7.1000;6.3000;7.0000
41718.8750;5.6900;5.9000;6.8000
41718.9167;5.7600;5.6000;6.5000
41718.9583;3.8600;5.6000;6.4000
41719.0000;3.7300;5.5000;6.3000
41719.0417;4.0100;5.5000;6.2000
41719.0833;4.6800;6.2000;6.2000
41719.1250;5.2300;7.0000;6.1000
41719.1667;6.3700;7.7000;6.1000
41719.2083;10.7700;8.6000;8.0000
41719.2500;14.6900;9.5000;9.9000
41719.2917;16.5000;12.2000;13.2000
41719.3333;17.6000;12.4000;13.7000
41719.3750;17.5100;12.7000;14.1000
41719.4167;16.7100;12.9000;14.6000
41719.4583;18.4400;12.6000;14.7000
41719.5000;16.3300;12.2000;14.9000
41719.5417;19.0900;11.9000;15.0000
41719.5833;18.2800;11.8000;13.9000
41719.6250;16.4200;11.7000;12.9000
41719.6667;14.9400;11.6000;11.8000
41719.7083;12.3100;10.3000;10.8000
41719.7500;8.5600;9.1000;9.9000
41719.7917;9.5200;6.3000;7.4000
41719.8333;11.7500;7.8000;9.0000
41719.8750;10.4100;9.2000;10.5000
41719.9167;18.9300;10.7000;12.1000
41719.9583;18.3700;11.2000;12.7000
41720.0000;18.5800;11.7000;13.3000
41720.0417;16.2400;12.2000;13.9000
41720.0833;16.7700;12.1000;12.9000
41720.1250;17.2800;12.1000;11.8000
41720.1667;13.6200;12.0000;10.8000
41720.2083;12.7000;11.4000;9.4000
41720.2500;14.1300;10.7000;8.0000
41720.2917;12.4100;9.9000;7.6000
41720.3333;9.7400;8.4000;6.9000
41720.3750;5.8000;6.8000;6.2000
41720.4167;4.7200;5.3000;5.5000
41720.4583;5.4200;4.9000;6.1000
41720.5000;7.0400;4.5000;6.7000
41720.5417;10.1900;4.1000;7.3000
41720.5833;10.5300;4.5000;7.5000
41720.6250;8.0200;5.0000;7.8000
41720.6667;8.3200;5.4000;8.0000
41720.7083;8.9200;5.7000;7.9000
41720.7500;9.0700;6.1000;7.8000
41720.7917;7.9900;6.7000;9.2000
41720.8333;7.6200;6.9000;8.7000
41720.8750;8.1800;7.0000;8.3000
41720.9167;8.8800;7.2000;7.8000
41720.9583;9.0900;6.9000;7.6000
41721.0000;8.8900;6.6000;7.4000
41721.0417;6.2400;6.3000;7.2000
41721.0833;3.3300;6.3000;7.2000
41721.1250;4.8600;6.3000;7.2000
41721.1667;5.9700;6.3000;7.2000
41721.2083;5.2200;6.0000;6.4000
41721.2500;5.6500;5.7000;5.5000
41721.2917;3.4100;6.5000;5.8000
41721.3333;5.6800;6.1000;5.4000
41721.3750;4.2200;5.6000;4.9000
41721.4167;4.7200;5.2000;4.5000
41721.4583;5.7000;5.1000;3.8000
41721.5000;6.3900;5.1000;3.1000
41721.5417;7.0200;5.0000;2.4000
41721.5833;6.9500;4.6000;2.7000
41721.6250;7.7600;4.2000;3.1000
41721.6667;7.1800;3.8000;3.4000
41721.7083;7.4900;4.6000;4.5000
41721.7500;7.6200;5.3000;5.5000
41721.7917;8.3900;6.7000;7.7000
41721.8333;9.1000;6.3000;7.9000
41721.8750;7.8600;6.0000;8.1000
41721.9167;8.4300;5.6000;8.3000
41721.9583;9.6300;6.4000;8.9000
41722.0000;9.0500;7.1000;9.5000
41722.0417;8.3900;7.9000;10.1000
41722.0833;8.8000;7.6000;9.8000
41722.1250;11.3800;7.3000;9.4000
41722.1667;9.4800;7.0000;9.1000
41722.2083;10.2500;6.6000;8.6000
41722.2500;8.4900;6.1000;8.1000
41722.2917;7.2900;5.9000;8.5000
41722.3333;5.3100;5.9000;8.4000
41722.3750;7.1300;5.8000;8.2000
41722.4167;6.0900;5.8000;8.1000
41722.4583;2.6400;5.3000;7.7000
41722.5000;4.6900;4.8000;7.2000
41722.5417;3.9600;4.3000;6.8000
41722.5833;2.1200;4.2000;6.1000
41722.6250;2.1200;4.0000;5.5000
41722.6667;3.2400;3.9000;4.8000
41722.7083;3.6900;3.5000;4.4000
41722.7500;3.6100;3.0000;4.1000
41722.7917;2.7600;1.5000;2.0000
41722.8333;4.0400;1.8000;2.5000
41722.8750;5.4900;2.0000;2.9000
41722.9167;5.9100;2.3000;3.4000
41722.9583;7.1300;2.6000;3.9000
41723.0000;5.7200;2.9000;4.4000
41723.0417;6.8900;3.2000;4.9000
41723.0833;6.6500;3.4000;5.4000
41723.1250;6.7700;3.6000;5.9000
41723.1667;7.4200;3.8000;6.4000
41723.2083;7.2900;4.1000;6.5000
41723.2500;7.5300;4.3000;6.5000
41723.2917;7.3400;4.6000;6.8000
41723.3333;4.3600;4.5000;6.9000
41723.3750;7.9400;4.3000;7.0000
41723.4167;7.1200;4.2000;7.1000
41723.4583;7.2000;3.6000;6.7000
41723.5000;5.9100;3.1000;6.2000
41723.5417;5.2400;2.5000;5.8000
41723.5833;6.3400;2.0000;5.1000
41723.6250;6.2200;1.6000;4.3000
41723.6667;5.8900;1.1000;3.6000
41723.7083;5.3800;1.9000;3.7000
41723.7500;6.2800;2.8000;3.7000
41723.7917;6.2200;3.2000;3.2000
41723.8333;6.5900;3.6000;3.6000
41723.8750;6.3700;4.1000;4.1000
41723.9167;4.3900;4.5000;4.5000
41723.9583;5.1300;4.7000;5.3000
41724.0000;7.7000;4.8000;6.2000
41724.0417;8.6200;5.0000;7.0000
41724.0833;8.8800;5.4000;7.5000
41724.1250;10.9300;5.8000;8.1000
